"","X","region","station_year","station","fox","cat","potoroo_ln","bandicoot_sb","date_start","date_end","survey_duration","year","latitude","longitude","XGROUPNAME","foxbaits","x","y","st_no","grid"
"1002",64,"glenelg","LGNP064_2021","LGNP064",0,NA,NA,NA,"2021-03-26","2021-05-12",47,NA,NA,NA,NA,NA,522513,5788325,64,"LGNP South"
"1003",65,"glenelg","LGNP065_2021","LGNP065",1,NA,NA,NA,"2021-03-30","2021-05-14",45,NA,NA,NA,NA,NA,510229,5793196,65,"LGNP North"
"1004",66,"glenelg","LGNP066_2021","LGNP066",1,NA,NA,NA,"2021-03-31","2021-05-14",44,NA,NA,NA,NA,NA,510147,5792476,66,"LGNP North"
"1005",67,"glenelg","LGNP067_2021","LGNP067",1,NA,NA,NA,"2021-03-31","2021-05-14",44,NA,NA,NA,NA,NA,510744,5792828,67,"LGNP North"
"1006",68,"glenelg","LGNP068_2021","LGNP068",0,NA,NA,NA,"2021-03-31","2021-05-12",42,NA,NA,NA,NA,NA,511450,5792683,68,"LGNP North"
"1007",69,"glenelg","LGNP069_2021","LGNP069",0,NA,NA,NA,"2021-03-31","2021-05-12",42,NA,NA,NA,NA,NA,511929,5792155,69,"LGNP North"
"1008",70,"glenelg","LGNP070_2021","LGNP070",1,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,512994,5792630,70,"LGNP North"
"1009",71,"glenelg","LGNP071_2021","LGNP071",0,NA,NA,NA,"2021-04-01","2021-05-12",41,NA,NA,NA,NA,NA,512561,5791289,71,"LGNP North"
"1010",72,"glenelg","LGNP072_2021","LGNP072",1,NA,NA,NA,"2021-04-01","2021-05-12",41,NA,NA,NA,NA,NA,512369,5791598,72,"LGNP North"
"1011",73,"glenelg","LGNP073_2021","LGNP073",1,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,513708,5792453,73,"LGNP North"
"1012",74,"glenelg","LGNP074_2021","LGNP074",1,NA,NA,NA,"2021-04-01","2021-05-14",43,NA,NA,NA,NA,NA,513311,5790903,74,"LGNP North"
"1013",75,"glenelg","LGNP075_2021","LGNP075",1,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,514434,5792242,75,"LGNP North"
"1014",76,"glenelg","LGNP076_2021","LGNP076",1,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,514324,5791986,76,"LGNP North"
"1015",77,"glenelg","LGNP077_2021","LGNP077",1,NA,NA,NA,"2021-04-01","2021-05-14",43,NA,NA,NA,NA,NA,513913,5790809,77,"LGNP North"
"1016",78,"glenelg","LGNP078_2021","LGNP078",1,NA,NA,NA,"2021-04-01","2021-05-14",43,NA,NA,NA,NA,NA,514260,5790008,78,"LGNP North"
"1017",79,"glenelg","LGNP079_2021","LGNP079",1,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,515312,5793402,79,"LGNP North"
"1018",80,"glenelg","LGNP080_2021","LGNP080",0,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,515242,5792707,80,"LGNP North"
"1019",81,"glenelg","LGNP081_2021","LGNP081",1,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,516047,5793377,81,"LGNP North"
"1020",82,"glenelg","LGNP082_2021","LGNP082",0,NA,NA,NA,"2021-03-31","2021-05-13",43,NA,NA,NA,NA,NA,516095,5791991,82,"LGNP North"
"1021",83,"glenelg","LGNP083_2021","LGNP083",0,NA,NA,NA,"2021-03-31","2021-05-13",43,NA,NA,NA,NA,NA,515820,5791310,83,"LGNP North"
"1022",84,"glenelg","LGNP084_2021","LGNP084",1,NA,NA,NA,"2021-03-31","2021-05-13",43,NA,NA,NA,NA,NA,515654,5790618,84,"LGNP North"
"1023",85,"glenelg","LGNP085_2021","LGNP085",1,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,516830,5792858,85,"LGNP North"
"1024",86,"glenelg","LGNP086_2021","LGNP086",1,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,517437,5792483,86,"LGNP North"
"1025",87,"glenelg","LGNP087_2021","LGNP087",1,NA,NA,NA,"2021-03-31","2021-05-12",42,NA,NA,NA,NA,NA,517061,5792207,87,"LGNP North"
"1026",88,"glenelg","LGNP088_2021","LGNP088",0,NA,NA,NA,"2021-03-31","2021-05-12",42,NA,NA,NA,NA,NA,516692,5790669,88,"LGNP North"
"1027",89,"glenelg","LGNP089_2021","LGNP089",0,NA,NA,NA,"2021-03-31","2021-05-12",42,NA,NA,NA,NA,NA,516272,5790130,89,"LGNP North"
"1028",90,"glenelg","LGNP090_2021","LGNP090",1,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,516037,5788950,90,"LGNP North"
"1029",91,"glenelg","LGNP091_2021","LGNP091",0,NA,NA,NA,"2021-03-31","2021-05-13",43,NA,NA,NA,NA,NA,517676,5791862,91,"LGNP North"
"1030",92,"glenelg","LGNP092_2021","LGNP092",0,NA,NA,NA,"2021-03-31","2021-05-13",43,NA,NA,NA,NA,NA,517334,5789592,92,"LGNP North"
"1031",93,"glenelg","LGNP093_2021","LGNP093",0,NA,NA,NA,"2021-03-31","2021-05-13",43,NA,NA,NA,NA,NA,516725,5789602,93,"LGNP North"
"1032",94,"glenelg","LGNP094_2021","LGNP094",1,NA,NA,NA,"2021-03-31","2021-05-13",43,NA,NA,NA,NA,NA,518289,5791468,94,"LGNP North"
"1033",95,"glenelg","LGNP095_2021","LGNP095",0,NA,NA,NA,"2021-03-31","2021-05-13",43,NA,NA,NA,NA,NA,517357,5789259,95,"LGNP North"
"1034",96,"glenelg","LGNP096_2021","LGNP096",0,NA,NA,NA,"2021-03-31","2021-05-13",43,NA,NA,NA,NA,NA,518901,5790160,96,"LGNP North"
"1035",97,"glenelg","LGNP097_2021","LGNP097",1,NA,NA,NA,"2021-03-31","2021-05-13",43,NA,NA,NA,NA,NA,517990,5789233,97,"LGNP North"
"1036",98,"glenelg","LGNP098_2021","LGNP098",1,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,517364,5788330,98,"LGNP North"
"1037",99,"glenelg","LGNP099_2021","LGNP099",1,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,519213,5788456,99,"LGNP North"
"1038",100,"glenelg","LGNP100_2021","LGNP100",1,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,519586,5787615,100,"LGNP North"
"1039",101,"glenelg","LGNP101_2021","LGNP101",1,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,521011,5791889,101,"LGNP North"
"1040",102,"glenelg","LGNP102_2021","LGNP102",1,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,520984,5791171,102,"LGNP North"
"1041",103,"glenelg","LGNP103_2021","LGNP103",1,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,520631,5788730,103,"LGNP North"
"1042",104,"glenelg","LGNP104_2021","LGNP104",0,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,522328,5793291,104,"LGNP North"
"1043",105,"glenelg","LGNP105_2021","LGNP105",0,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,522180,5792008,105,"LGNP North"
"1044",106,"glenelg","LGNP106_2021","LGNP106",1,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,521849,5790244,106,"LGNP North"
"1045",107,"glenelg","LGNP107_2021","LGNP107",0,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,522659,5790933,107,"LGNP North"
"1046",108,"glenelg","LGNP108_2021","LGNP108",0,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,522534,5789674,108,"LGNP North"
"1047",109,"glenelg","LGNP109_2021","LGNP109",0,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,523019,5790118,109,"LGNP North"
"1048",110,"glenelg","LGNP110_2021","LGNP110",0,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,523681,5789187,110,"LGNP North"
"1049",111,"glenelg","LGNP111_2021","LGNP111",0,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,523681,5788504,111,"LGNP North"
"1050",112,"glenelg","LGNP112_2021","LGNP112",1,NA,NA,NA,"2021-03-30","2021-05-12",43,NA,NA,NA,NA,NA,517364,5788330,112,"LGNP North"
"1051",113,"glenelg","LGNP113_2021","LGNP113",0,NA,NA,NA,"2021-03-31","2021-05-13",43,NA,NA,NA,NA,NA,518957,5791136,113,"LGNP North"
